# KPI基準定義 正本（2026-08-10 ユーザーより提示）
# このファイルはシステムに投入されている値の突合用の「正本」である。
# DBの内容がこのファイルと食い違う場合、このファイルが正しい。
#
# ============================================================
# 【1】ランク基準テーブル（33項目 × 5ランク = 165行）
# 列: 項目No / 項目名 / ランク / 基準（表示用） / 下限 / 上限 / 境界の判定条件 / 単位 / 評価方向 / A水準の型 / 制御可能性 / 対象等級 / 検索キー
# 空欄は「なし」を意味する（下限なし＝下限側の制約なし、上限なし＝上限側の制約なし）
# ============================================================
q8_2	8	当初予算で定めた半期の事業所残業予算額を入力してください（円）	記述式（数値）	円	必須	1以上の整数	分母	Manager
q9_1	9	半期の売上実績額を入力してください（円）	記述式（数値）	円	必須	0以上の整数	分子	Chief／AM／Manager
q9_2	9	半期の売上予算額を入力してください（円）	記述式（数値）	円	必須	1以上の整数	分母	Chief／AM／Manager
q10_1	10	半期の延べ利用人数を入力してください（人日）	記述式（数値）	人日	必須	0以上の整数	分子	Chief／AM／Manager
q10_2	10	事業所の定員を入力してください（人）	記述式（数値）	人	必須	1以上の整数	分母	Chief／AM／Manager
q10_3	10	半期の開所日数を入力してください（日）	記述式（数値）	日	必須	1以上の整数	分母	Chief／AM／Manager
q11_1	11	半期開始時の在籍スタッフ数を入力してください（人）	記述式（数値）	人	必須	1以上の整数	分母	AM／Manager
q11_2	11	半期中の入職者数を入力してください（人）	記述式（数値）	人	必須	0以上の整数	分母	AM／Manager
q11_3	11	半期末の在籍スタッフ数を入力してください（人）	記述式（数値）	人	必須	0以上の整数	分子	AM／Manager
q12_1	12	半期に実際に算定した加算額の合計を入力してください（円）	記述式（数値）	円	必須	0以上の整数	分子	Chief／AM／Manager
q12_2	12	半期に算定可能だった加算額の合計を入力してください（円）※予算計上分	記述式（数値）	円	必須	1以上の整数	分母	Chief／AM／Manager
q13_1	13	アンケートで「満足」「やや満足」と回答した利用者数を入力してください（人）	記述式（数値）	人	必須	0以上の整数	分子	Chief／AM／Manager
q13_2	13	アンケートに回答した利用者数を入力してください（人）	記述式（数値）	人	必須	1以上の整数	分母	Chief／AM／Manager
q14_1	14	半期の新規契約件数を入力してください（件）	記述式（数値）	件	必須	0以上の整数	分子	Chief／AM／Manager
q14_2	14	半期の新規契約目標件数を入力してください（件）※予算上の必要獲得数	記述式（数値）	件	必須	1以上の整数	分母	Chief／AM／Manager
q15_1	15	半期に人員配置基準を満たさなかった日数を入力してください（日）	記述式（数値）	日	必須	0以上の整数	直接値	AM／Manager
q16_1	16	期限内に実施したモニタリングの件数を入力してください（件）	記述式（数値）	件	必須	0以上の整数	分子	Chief／AM／Manager
q16_2	16	半期に実施すべきモニタリングの件数を入力してください（件）	記述式（数値）	件	必須	1以上の整数	分母	Chief／AM／Manager
q17_1	17	期限内に作成・交付した個別支援計画の件数を入力してください（件）	記述式（数値）	件	必須	0以上の整数	分子	Chief／AM／Manager
q17_2	17	半期に作成・交付が必要だった個別支援計画の件数を入力してください（件）	記述式（数値）	件	必須	1以上の整数	分母	Chief／AM／Manager
q18_1	18	半期に実施した家族面談の回数を入力してください（回）	記述式（数値）	回	必須	0以上の整数	分子	Chief／AM／Manager
q18_2	18	家族面談の対象となる利用者数を入力してください（人）	記述式（数値）	人	必須	1以上の整数	分母	Chief／AM／Manager
q18_3	18	利用者1人あたりの半期の必要面談回数を入力してください（回）	記述式（数値）	回	必須	1以上の整数	分母	Chief／AM／Manager
q19_1	19	半期開始時の利用者数を入力してください（人）	記述式（数値）	人	必須	1以上の整数	分母	Chief／AM／Manager
q19_2	19	半期中の新規契約者数を入力してください（人）	記述式（数値）	人	必須	0以上の整数	分母	Chief／AM／Manager
q19_3	19	半期末に継続している利用者数を入力してください（人）	記述式（数値）	人	必須	0以上の整数	分子	Chief／AM／Manager
q19_4	19	就職・卒業など前向きな理由で終了した利用者数を入力してください（人）	記述式（数値）	人	必須	0以上の整数	分母から控除	Chief／AM／Manager
q20_1	20	半期に受講した研修の回数を入力してください（回）	記述式（数値）	回	必須	0以上の整数	分子	Regular／Chief／AM／Manager
q20_2	20	半期に受講が必要だった研修の回数を入力してください（回）※法定研修＋等級別の昇格要件研修	記述式（数値）	回	必須	1以上の整数	分母	Regular／Chief／AM／Manager
q21_1	21	個別支援計画のうち実際に実施した支援項目数を入力してください（項目）	記述式（数値）	項目	必須	0以上の整数	分子	Regular／Chief／AM／Manager
q21_2	21	個別支援計画に記載した支援項目数の合計を入力してください（項目）	記述式（数値）	項目	必須	1以上の整数	分母	Regular／Chief／AM／Manager
q22_1	22	事業所全体の半期ヒヤリハット提出件数を入力してください（件）	記述式（数値）	件	必須	0以上の整数	分子	AM／Manager
q22_2	22	事業所の在籍スタッフ数を入力してください（人）	記述式（数値）	人	必須	1以上の整数	分母	AM／Manager
q23_1	23	アンケートの回収数を入力してください（件）	記述式（数値）	件	必須	0以上の整数	分子	Chief／AM／Manager
q23_2	23	アンケートの配布数を入力してください（件）	記述式（数値）	件	必須	1以上の整数	分母	Chief／AM／Manager
q24_1	24	半期の事業所営業利益を入力してください（円）※赤字の場合はマイナスで入力	記述式（数値）	円	必須	整数（マイナス可）	分子	AM／Manager
q24_2	24	半期の事業所売上高を入力してください（円）	記述式（数値）	円	必須	1以上の整数	分母	AM／Manager
q24_3	24	予算上の利益率を入力してください（%）	記述式（数値）	%	必須	0より大きい数値	分母	AM／Manager
q25_1	25	内部監査で適合と判定されたチェック項目数を入力してください（項目）	記述式（数値）	項目	必須	0以上の整数	分子	Chief／AM／Manager
q25_2	25	内部監査のチェック項目数の合計を入力してください（項目）	記述式（数値）	項目	必須	1以上の整数	分母	Chief／AM／Manager
q26_1	26	行動指針「連帯性について」の評価点を選択してください（3／2／1／0／-1）	プルダウン	点	必須	3,2,1,0,-1 から選択	直接値	Regular／Chief／AM／Manager
q27_1	27	半期に提出した改善提案の件数を入力してください（件）	記述式（数値）	件	必須	0以上の整数	直接値	Regular／Chief／AM／Manager
q28_1	28	関係機関アンケートで「満足」「やや満足」と回答した件数を入力してください（件）	記述式（数値）	件	必須	0以上の整数	分子	AM／Manager
q28_2	28	関係機関アンケートの回答件数を入力してください（件）	記述式（数値）	件	必須	1以上の整数	分母	AM／Manager
q29_1	29	期限内に提出した書類の件数を入力してください（件）	記述式（数値）	件	必須	0以上の整数	分子	Regular／Chief／AM／Manager
q29_2	29	半期に提出した書類の総件数を入力してください（件）	記述式（数値）	件	必須	1以上の整数	分母	Regular／Chief／AM／Manager
q30_1	30	体験利用から本契約に至った人数を入力してください（人）	記述式（数値）	人	必須	0以上の整数	分子	Chief／AM／Manager
q30_2	30	半期の体験利用者数を入力してください（人）	記述式（数値）	人	必須	1以上の整数	分母	Chief／AM／Manager
q31_1	31	半期に発生した業務ミスの件数を入力してください（件）※請求誤り・記録漏れ・連絡ミス等	記述式（数値）	件	必須	0以上の整数	直接値	Regular／Chief／AM／Manager
q32_1	32	半期に達成したチーム目標の数を入力してください（個）	記述式（数値）	個	必須	0以上の整数	分子	Regular／Chief／AM／Manager
q32_2	32	半期に設定したチーム目標の数を入力してください（個）	記述式（数値）	個	必須	1以上の整数	分母	Regular／Chief／AM／Manager
q33_1	33	半期末時点の契約件数を入力してください（件）	記述式（数値）	件	必須	0以上の整数	分子	Chief／AM／Manager
q33_2	33	予算上必要な契約件数を入力してください（件）※定員 × 想定稼働率	記述式（数値）	件	必須	1以上の整数	分母	Chief／AM／Manager
# ゼロ除算対策: 分母となる設問はすべて「1以上」の入力チェック。0が入った場合はエラーとし評価対象外とする

# ============================================================
# 【8】集計ロジック（元シートから復元）
# KPI評価点合計 ＝ 選択した8項目の獲得点数の合計（等級を問わず100点満点）
# 個人Pt ＝ KPI評価点合計 × 事業所KGI達成係数
# 事業所KGI達成係数: 121%以上＝1.5 ／ 111〜120%＝1.2 ／ 100〜110%＝1.0 ／ 95〜99%＝0.6 ／ 90〜94%＝0.4 ／ 89%以下＝0.2
# 賞与額 ＝ 個人Pt × 3,200円（賞与原資 930,000円）
# 検証: Manager例（合計62点）: 62×1.5=93 ／ ×1.2=74 ／ ×1.0=62 ／ ×0.6=37 ／ ×0.4=25 ／ ×0.2=12 → 元シートの個人Pt列と完全一致
# 注意: 事業所KGI達成係数の表には境界の穴がある（99%と100%の間、110%と111%の間）。同じ「以上・未満」ルールでの統一を推奨
# ============================================================

# ============================================================
# 【9】昇給ルール（仮）
# 判定の単位: 半期（4月〜9月／10月〜3月）ごとに選択8項目すべてのランクで判定
# 昇給の機会: 年2回（半期ごと）
# 判定時期: 上期＝9月末時点／下期＝3月末時点
# 反映時期: 上期評価→11月支給分／下期評価→5月支給分
# 昇給の形: 月額基本給への上乗せ（定額）
# 対象者: 判定対象の半期を通じて在籍していた者
# 降給: 行わない
#
# 判定パターン:
#   8項目すべてA → 昇給要件を満たす → 等級別昇給額を反映
#   7項目A・1項目B → 見送り（据え置き）。面談でBの項目と改善計画を確認
#   C以下を含む → 見送り。改善計画の提出を求める
#   Eが1項目でもある → 見送り。原因分析と是正を上長と共有
#
# 特例:
#   中途入職者（在籍が半期に満たない）→ その半期は判定対象外。次の半期から
#   産前産後・育児休業・傷病休職 → 在籍3ヶ月未満なら対象外、3ヶ月以上なら通常判定
#   時短勤務者 → 通常判定。件数で測る項目は所定労働時間で按分
#   期中に等級が変わった者 → 期末時点の等級で判定
#   期中に異動した者 → 期末時点の所属事業所の実績。個人実績は異動前後を通算
#   最低賃金改定・法定の賃金改定 → 本ルールとは別枠。全項目A未達でも実施
#   処遇改善加算・特定処遇改善加算の配分 → 本ルールとは別枠。加算の配分要件が優先
#
# No.4 昇給率の自己言及の解消:
#   この項目を選ぶ場合、分子・分母から本人分を除外し部下分のみで算出する
#   q4_1「自身＋自身以下スタッフの半期昇給額の合計」→「自身を除く配下スタッフの半期昇給額の合計」
#   q4_2「自身＋自身以下スタッフの半期昇給可能額の合計」→「自身を除く配下スタッフの半期昇給可能額の合計」
# ============================================================

# ============================================================
# 【10】昇給設定（管理者が画面から変更できること）
# 共通パラメータ:
#   選択するKPI項目数 = 8
#   昇給に必要なAの数 = 8
#   年間の昇給機会 = 2
#   連続達成の加算を使うか = 使わない（プルダウン: 使う／使わない）
#   2期連続のときの倍率 = 1.5
#   3期連続以上のときの倍率 = 2
#   端数処理の単位 = 100（円。計算結果をこの単位に切り上げ。1なら端数処理なし）
#
# 等級別の昇給額 / 昇給回数の上限 / 年間の上昇額（自動計算）:
#   Beginner     3000  6回   6000
#   Regular      4000  8回   8000
#   Chief        5000  8回  10000
#   AM Ⅰ        6000  8回  12000
#   AM Ⅱ        7000  8回  14000
#   Manager Ⅰ   8000 10回  16000
#   Manager Ⅱ  10000 10回  20000
#
# 事業所別の調整率（任意）: 既定1。0.8なら2割減、1.2なら2割増
# 昇給額の計算: 等級別の基本昇給額 × 事業所の調整率 × 連続達成の倍率（全項目Aでない場合は0円）
# 改定履歴: 改定日／適用開始（対象期）／変更した箇所／変更前／変更後／理由／決裁者 を必ず1行残す
#   → 過去の判定を再現できるようにするため
# ============================================================
